HmaxDs = 2.000000
HmaxUB_percent = 1.071598
HmaxUB_real = 7783.777109
FTnetDs = 2.000000
FTnetUB_percent = 1.821676
FTnetUB_real = 35385.691965
TIFgap = 0.000000
LimCIPF = 124.5915398
SCIP version 1.1.0 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: Clp 1.8.2]
Copyright (c) 2002-2008 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

reading user parameter file </home/fabio/docs/hierarquia/models/scip.set>

read problem <data.N30.I1.s1.cluster3.T7.GL1.W1.TIFgap0.0.mps.gz>
============

original problem has 530 variables (273 bin, 0 int, 0 impl, 257 cont) and 196 constraints

solve problem
=============

presolving:
(round 1) 3 del vars, 3 del conss, 4 chg bounds, 0 chg sides, 42 chg coeffs, 0 upgd conss, 0 impls, 42 clqs
(round 2) 5 del vars, 3 del conss, 4 chg bounds, 1 chg sides, 42 chg coeffs, 0 upgd conss, 0 impls, 42 clqs
(round 3) 5 del vars, 3 del conss, 4 chg bounds, 3 chg sides, 42 chg coeffs, 0 upgd conss, 0 impls, 42 clqs
(round 4) 5 del vars, 4 del conss, 4 chg bounds, 3 chg sides, 42 chg coeffs, 43 upgd conss, 0 impls, 42 clqs
   (0.0s) probing: 101/273 (37.0%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 100/100 successive totally useless probings
presolving (5 rounds):
 5 deleted vars, 4 deleted constraints, 4 tightened bounds, 0 added holes, 3 changed sides, 42 changed coefficients
 0 implications, 42 cliques
presolved problem has 525 variables (273 bin, 0 int, 0 impl, 252 cont) and 192 constraints
      1 constraints of type <knapsack>
     42 constraints of type <setppc>
    149 constraints of type <linear>
Presolving Time: 0.03

 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2010s| 76200 | 14969 |  8681k|  33M|  54 |   - | 525 |1114 | 131 |   0 |   0 | 193 |  37k|5964 | 1.227582e+04 |      --      |    Inf 
 2012s| 76300 | 14978 |  8689k|  33M|  54 |   - | 525 |1109 | 128 |   0 |   0 | 193 |  37k|5968 | 1.227587e+04 |      --      |    Inf 
 2014s| 76400 | 14999 |  8698k|  33M|  54 |   - | 525 |1127 | 175 |   0 |   0 | 193 |  37k|5969 | 1.227592e+04 |      --      |    Inf 
 2016s| 76500 | 15018 |  8708k|  33M|  54 |  22 | 525 |1108 | 289 | 525 | 305 | 193 |  37k|5970 | 1.227596e+04 |      --      |    Inf 
 2018s| 76600 | 15021 |  8716k|  33M|  54 |   - | 525 |1130 | 150 |   0 |   0 | 193 |  38k|5970 | 1.227596e+04 |      --      |    Inf 
 2020s| 76700 | 15050 |  8726k|  33M|  54 |   - | 525 |1148 | 179 |   0 |   0 | 193 |  38k|5970 | 1.227599e+04 |      --      |    Inf 
 2023s| 76800 | 15067 |  8741k|  33M|  54 |  42 | 525 |1146 | 355 | 525 | 305 | 193 |  38k|5970 | 1.227603e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2025s| 76900 | 15077 |  8749k|  33M|  54 |  48 | 525 |1131 | 327 | 525 | 305 | 193 |  38k|5971 | 1.227608e+04 |      --      |    Inf 
 2027s| 77000 | 15092 |  8760k|  33M|  54 |   - | 525 |1127 | 106 | 525 | 305 | 193 |  38k|5971 | 1.227610e+04 |      --      |    Inf 
 2029s| 77100 | 15102 |  8769k|  33M|  54 |  33 | 525 |1081 | 184 | 525 | 305 | 193 |  38k|5972 | 1.227618e+04 |      --      |    Inf 
 2031s| 77200 | 15115 |  8778k|  33M|  54 |  29 | 525 |1101 | 455 | 525 | 305 | 193 |  38k|5973 | 1.227618e+04 |      --      |    Inf 
 2033s| 77300 | 15127 |  8788k|  33M|  54 |  16 | 525 |1092 | 140 | 525 | 305 | 193 |  38k|5973 | 1.227619e+04 |      --      |    Inf 
 2035s| 77400 | 15160 |  8798k|  33M|  54 |  30 | 525 |1098 | 375 | 525 | 305 | 193 |  38k|5974 | 1.227620e+04 |      --      |    Inf 
 2037s| 77500 | 15154 |  8807k|  33M|  54 |  14 | 525 |1096 | 168 | 525 | 305 | 193 |  38k|5974 | 1.227620e+04 |      --      |    Inf 
 2040s| 77600 | 15169 |  8818k|  33M|  54 |   - | 525 |1090 | 103 |   0 |   0 | 193 |  38k|5975 | 1.227624e+04 |      --      |    Inf 
 2042s| 77700 | 15188 |  8830k|  33M|  54 |  33 | 525 |1064 | 202 | 525 | 305 | 193 |  38k|5975 | 1.227628e+04 |      --      |    Inf 
 2044s| 77800 | 15206 |  8839k|  34M|  54 |  15 | 525 |1070 | 139 | 525 | 305 | 193 |  38k|5975 | 1.227640e+04 |      --      |    Inf 
 2047s| 77900 | 15225 |  8852k|  34M|  54 |  32 | 525 |1059 | 208 | 525 | 305 | 193 |  38k|5975 | 1.227643e+04 |      --      |    Inf 
 2050s| 78000 | 15230 |  8865k|  34M|  54 |  50 | 525 |1032 | 278 | 525 | 305 | 193 |  38k|5975 | 1.227644e+04 |      --      |    Inf 
 2053s| 78100 | 15237 |  8880k|  34M|  54 |   - | 525 |1023 |  82 |   0 |   0 | 193 |  38k|5975 | 1.227650e+04 |      --      |    Inf 
 2055s| 78200 | 15245 |  8889k|  34M|  54 |  38 | 525 |1014 | 208 | 525 | 305 | 193 |  38k|5987 | 1.227656e+04 |      --      |    Inf 
 2058s| 78300 | 15257 |  8903k|  34M|  54 |   5 | 525 | 976 | 128 | 525 | 305 | 193 |  38k|5993 | 1.227658e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2060s| 78400 | 15267 |  8911k|  34M|  54 |  11 | 525 | 947 | 206 | 525 | 305 | 193 |  38k|5997 | 1.227659e+04 |      --      |    Inf 
 2063s| 78500 | 15265 |  8929k|  34M|  54 |   - | 525 | 924 | 155 | 525 | 305 | 193 |  38k|6003 | 1.227659e+04 |      --      |    Inf 
 2066s| 78600 | 15286 |  8940k|  34M|  54 |   - | 525 | 907 | 215 |   0 |   0 | 193 |  39k|6009 | 1.227665e+04 |      --      |    Inf 
 2068s| 78700 | 15321 |  8952k|  34M|  54 |  33 | 525 | 902 | 254 | 525 | 305 | 193 |  39k|6018 | 1.227668e+04 |      --      |    Inf 
 2073s| 78800 | 15336 |  8973k|  34M|  54 |  13 | 525 | 925 | 138 | 525 | 305 | 193 |  39k|6024 | 1.227672e+04 |      --      |    Inf 
 2074s| 78900 | 15347 |  8982k|  34M|  54 |   8 | 525 | 942 | 179 | 525 | 305 | 193 |  39k|6030 | 1.227673e+04 |      --      |    Inf 
 2077s| 79000 | 15353 |  8992k|  34M|  54 |   - | 525 | 964 | 141 |   0 |   0 | 193 |  39k|6035 | 1.227675e+04 |      --      |    Inf 
 2079s| 79100 | 15366 |  9002k|  34M|  54 |  31 | 525 | 958 | 205 | 525 | 305 | 193 |  39k|6043 | 1.227677e+04 |      --      |    Inf 
 2081s| 79200 | 15382 |  9011k|  34M|  54 |  36 | 525 |1022 | 250 | 525 | 305 | 193 |  39k|6047 | 1.227682e+04 |      --      |    Inf 
 2084s| 79300 | 15382 |  9024k|  34M|  54 |   - | 525 |1021 | 163 |   0 |   0 | 193 |  39k|6047 | 1.227682e+04 |      --      |    Inf 
 2088s| 79400 | 15396 |  9041k|  34M|  54 |   4 | 525 |1039 | 109 | 525 | 305 | 193 |  39k|6052 | 1.227682e+04 |      --      |    Inf 
 2091s| 79500 | 15397 |  9053k|  34M|  54 |   5 | 525 |1035 | 210 | 525 | 305 | 193 |  39k|6055 | 1.227682e+04 |      --      |    Inf 
 2093s| 79600 | 15400 |  9062k|  34M|  54 |  29 | 525 |1045 | 341 | 525 | 305 | 193 |  39k|6056 | 1.227682e+04 |      --      |    Inf 
 2096s| 79700 | 15412 |  9074k|  34M|  54 |  25 | 525 |1024 | 345 | 525 | 305 | 193 |  39k|6056 | 1.227682e+04 |      --      |    Inf 
 2099s| 79800 | 15432 |  9087k|  34M|  54 |  17 | 525 |1006 | 138 | 525 | 305 | 193 |  39k|6056 | 1.227686e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2101s| 79900 | 15453 |  9097k|  34M|  54 |   - | 525 |1012 | 112 |   0 |   0 | 193 |  39k|6056 | 1.227687e+04 |      --      |    Inf 
 2103s| 80000 | 15469 |  9107k|  34M|  54 |   - | 525 |1016 | 184 |   0 |   0 | 193 |  39k|6056 | 1.227689e+04 |      --      |    Inf 
 2105s| 80100 | 15482 |  9119k|  34M|  54 |  28 | 525 |1000 | 211 | 525 | 305 | 193 |  39k|6056 | 1.227693e+04 |      --      |    Inf 
 2107s| 80200 | 15486 |  9128k|  34M|  54 |   - | 525 | 993 | 122 |   0 |   0 | 193 |  39k|6057 | 1.227697e+04 |      --      |    Inf 
 2111s| 80300 | 15503 |  9144k|  34M|  54 |   - | 525 | 978 | 149 | 525 | 305 | 193 |  39k|6059 | 1.227702e+04 |      --      |    Inf 
 2112s| 80400 | 15518 |  9152k|  34M|  54 |  18 | 525 | 972 | 151 | 525 | 305 | 193 |  39k|6059 | 1.227706e+04 |      --      |    Inf 
 2115s| 80500 | 15527 |  9164k|  34M|  54 |   - | 525 | 954 | 172 |   0 |   0 | 193 |  40k|6059 | 1.227706e+04 |      --      |    Inf 
 2118s| 80600 | 15543 |  9178k|  34M|  54 |   - | 525 | 935 | 123 | 525 | 305 | 193 |  40k|6060 | 1.227708e+04 |      --      |    Inf 
 2119s| 80700 | 15553 |  9185k|  34M|  54 |  11 | 525 | 940 | 138 | 525 | 305 | 193 |  40k|6060 | 1.227711e+04 |      --      |    Inf 
 2121s| 80800 | 15562 |  9195k|  34M|  54 |   9 | 525 | 981 | 168 | 525 | 305 | 193 |  40k|6061 | 1.227712e+04 |      --      |    Inf 
 2123s| 80900 | 15559 |  9203k|  34M|  54 |   - | 525 | 984 | 183 | 525 | 305 | 193 |  40k|6061 | 1.227712e+04 |      --      |    Inf 
 2125s| 81000 | 15582 |  9213k|  34M|  54 |   - | 525 | 984 | 174 | 525 | 305 | 193 |  40k|6061 | 1.227716e+04 |      --      |    Inf 
 2128s| 81100 | 15595 |  9225k|  34M|  54 |   - | 525 | 955 | 137 | 525 | 305 | 193 |  40k|6061 | 1.227717e+04 |      --      |    Inf 
 2130s| 81200 | 15598 |  9236k|  34M|  54 |  50 | 525 | 964 | 306 | 525 | 305 | 193 |  40k|6067 | 1.227718e+04 |      --      |    Inf 
 2132s| 81300 | 15600 |  9241k|  34M|  54 |   - | 525 | 983 |  71 |   0 |   0 | 193 |  40k|6075 | 1.227718e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2134s| 81400 | 15606 |  9251k|  34M|  54 |  16 | 525 |1020 | 174 | 525 | 305 | 193 |  40k|6079 | 1.227718e+04 |      --      |    Inf 
 2136s| 81500 | 15604 |  9258k|  34M|  54 |  42 | 525 |1055 | 309 | 525 | 305 | 193 |  40k|6088 | 1.227719e+04 |      --      |    Inf 
 2138s| 81600 | 15611 |  9268k|  34M|  54 |   - | 525 |1069 | 181 |   0 |   0 | 193 |  40k|6091 | 1.227724e+04 |      --      |    Inf 
 2141s| 81700 | 15634 |  9279k|  34M|  54 |  12 | 525 |1086 | 133 | 525 | 305 | 193 |  40k|6098 | 1.227727e+04 |      --      |    Inf 
 2143s| 81800 | 15648 |  9288k|  35M|  54 |  20 | 525 |1081 | 219 | 525 | 305 | 193 |  40k|6101 | 1.227732e+04 |      --      |    Inf 
 2145s| 81900 | 15656 |  9299k|  35M|  54 |  35 | 525 |1062 | 310 | 525 | 305 | 193 |  40k|6109 | 1.227734e+04 |      --      |    Inf 
 2147s| 82000 | 15662 |  9308k|  35M|  54 |   - | 525 |1061 | 151 | 525 | 305 | 193 |  40k|6113 | 1.227735e+04 |      --      |    Inf 
 2151s| 82100 | 15692 |  9322k|  35M|  54 |  39 | 525 |1034 | 292 | 525 | 305 | 193 |  40k|6124 | 1.227742e+04 |      --      |    Inf 
 2153s| 82200 | 15709 |  9331k|  35M|  54 |   - | 525 |1036 | 167 |   0 |   0 | 193 |  40k|6127 | 1.227743e+04 |      --      |    Inf 
 2154s| 82300 | 15718 |  9338k|  35M|  54 |  38 | 525 |1003 | 256 | 525 | 305 | 193 |  40k|6132 | 1.227746e+04 |      --      |    Inf 
 2157s| 82400 | 15737 |  9351k|  35M|  54 |  26 | 525 |1006 | 175 | 525 | 305 | 193 |  41k|6140 | 1.227747e+04 |      --      |    Inf 
 2160s| 82500 | 15750 |  9362k|  35M|  54 |  30 | 525 |1003 | 241 | 525 | 305 | 193 |  41k|6140 | 1.227748e+04 |      --      |    Inf 
 2162s| 82600 | 15749 |  9372k|  35M|  54 |   - | 525 |1000 | 163 | 525 | 305 | 193 |  41k|6140 | 1.227748e+04 |      --      |    Inf 
 2163s| 82700 | 15752 |  9379k|  35M|  54 |  52 | 525 |1039 | 372 | 525 | 305 | 193 |  41k|6143 | 1.227748e+04 |      --      |    Inf 
 2166s| 82800 | 15771 |  9389k|  35M|  54 |  23 | 525 |1042 | 157 | 525 | 305 | 193 |  41k|6143 | 1.227748e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2167s| 82900 | 15771 |  9396k|  35M|  54 |   - | 525 |1036 | 146 |   0 |   0 | 193 |  41k|6144 | 1.227748e+04 |      --      |    Inf 
 2169s| 83000 | 15780 |  9406k|  35M|  54 |   - | 525 |1050 | 139 | 525 | 305 | 193 |  41k|6144 | 1.227750e+04 |      --      |    Inf 
 2171s| 83100 | 15782 |  9413k|  35M|  54 |  11 | 525 |1072 | 156 | 525 | 305 | 193 |  41k|6145 | 1.227750e+04 |      --      |    Inf 
 2173s| 83200 | 15792 |  9425k|  35M|  54 |  25 | 525 |1089 | 156 | 525 | 305 | 193 |  41k|6146 | 1.227750e+04 |      --      |    Inf 
 2176s| 83300 | 15812 |  9436k|  35M|  54 |  26 | 525 |1070 | 341 | 525 | 305 | 193 |  41k|6146 | 1.227751e+04 |      --      |    Inf 
 2178s| 83400 | 15823 |  9450k|  35M|  54 |   - | 525 |1062 | 116 |   0 |   0 | 193 |  41k|6146 | 1.227751e+04 |      --      |    Inf 
 2180s| 83500 | 15836 |  9460k|  35M|  54 |   - | 525 |1048 | 138 | 525 | 305 | 193 |  41k|6147 | 1.227751e+04 |      --      |    Inf 
 2182s| 83600 | 15840 |  9469k|  35M|  54 |   3 | 525 |1043 | 126 | 525 | 305 | 193 |  41k|6147 | 1.227751e+04 |      --      |    Inf 
 2184s| 83700 | 15844 |  9478k|  35M|  54 |  23 | 525 |1055 | 254 | 525 | 305 | 193 |  41k|6148 | 1.227756e+04 |      --      |    Inf 
 2186s| 83800 | 15854 |  9490k|  35M|  54 |   6 | 525 |1035 | 234 | 525 | 305 | 193 |  41k|6148 | 1.227761e+04 |      --      |    Inf 
 2189s| 83900 | 15854 |  9501k|  35M|  54 |   - | 525 | 991 | 240 |   0 |   0 | 193 |  41k|6148 | 1.227765e+04 |      --      |    Inf 
 2192s| 84000 | 15861 |  9513k|  35M|  54 |  18 | 525 |1025 | 164 | 525 | 305 | 193 |  41k|6149 | 1.227766e+04 |      --      |    Inf 
 2194s| 84100 | 15874 |  9523k|  35M|  54 |   - | 525 |1035 | 162 |   0 |   0 | 193 |  41k|6150 | 1.227769e+04 |      --      |    Inf 
 2197s| 84200 | 15897 |  9534k|  35M|  54 |  10 | 525 |1059 | 168 | 525 | 305 | 193 |  41k|6150 | 1.227769e+04 |      --      |    Inf 
 2199s| 84300 | 15916 |  9543k|  35M|  54 |   - | 525 |1071 | 177 |   0 |   0 | 193 |  41k|6150 | 1.227771e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2201s| 84400 | 15937 |  9555k|  35M|  54 |  37 | 525 |1071 | 266 | 525 | 305 | 193 |  41k|6151 | 1.227776e+04 |      --      |    Inf 
 2203s| 84500 | 15960 |  9562k|  35M|  54 |   9 | 525 |1085 | 133 | 525 | 305 | 193 |  42k|6156 | 1.227776e+04 |      --      |    Inf 
 2205s| 84600 | 15970 |  9573k|  35M|  54 |   - | 525 |1091 | 162 |   0 |   0 | 193 |  42k|6164 | 1.227782e+04 |      --      |    Inf 
 2207s| 84700 | 15980 |  9580k|  35M|  54 |   - | 525 |1107 |  94 |   0 |   0 | 193 |  42k|6166 | 1.227783e+04 |      --      |    Inf 
 2209s| 84800 | 15995 |  9589k|  35M|  54 |   - | 525 |1118 | 105 |   0 |   0 | 193 |  42k|6169 | 1.227788e+04 |      --      |    Inf 
 2211s| 84900 | 16003 |  9596k|  35M|  54 |   9 | 525 |1120 | 129 | 525 | 305 | 193 |  42k|6180 | 1.227790e+04 |      --      |    Inf 
 2213s| 85000 | 16003 |  9604k|  35M|  54 |  28 | 525 |1123 | 190 | 525 | 305 | 193 |  42k|6183 | 1.227792e+04 |      --      |    Inf 
 2216s| 85100 | 16000 |  9616k|  35M|  54 |  38 | 525 |1098 | 370 | 525 | 305 | 193 |  42k|6190 | 1.227796e+04 |      --      |    Inf 
 2218s| 85200 | 16022 |  9627k|  35M|  54 |   - | 525 |1099 | 111 |   0 |   0 | 193 |  42k|6197 | 1.227804e+04 |      --      |    Inf 
 2221s| 85300 | 16042 |  9638k|  35M|  54 |   - | 525 |1067 | 223 | 525 | 305 | 193 |  42k|6205 | 1.227809e+04 |      --      |    Inf 
 2223s| 85400 | 16048 |  9646k|  35M|  54 |  16 | 525 |1069 | 165 | 525 | 305 | 193 |  42k|6213 | 1.227809e+04 |      --      |    Inf 
 2225s| 85500 | 16049 |  9656k|  35M|  54 |   - | 525 |1048 | 151 | 525 | 305 | 193 |  42k|6216 | 1.227809e+04 |      --      |    Inf 
 2229s| 85600 | 16070 |  9672k|  36M|  54 |  40 | 525 |1022 | 282 | 525 | 305 | 193 |  42k|6229 | 1.227815e+04 |      --      |    Inf 
 2232s| 85700 | 16094 |  9687k|  36M|  54 |   6 | 525 |1035 | 113 | 525 | 305 | 193 |  42k|6237 | 1.227821e+04 |      --      |    Inf 
 2235s| 85800 | 16107 |  9697k|  36M|  54 |  31 | 525 |1051 | 203 | 525 | 305 | 193 |  42k|6242 | 1.227822e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2236s| 85900 | 16119 |  9705k|  36M|  54 |  19 | 525 |1070 | 160 | 525 | 305 | 193 |  42k|6244 | 1.227824e+04 |      --      |    Inf 
 2238s| 86000 | 16123 |  9713k|  36M|  54 |   - | 525 |1062 | 164 |   0 |   0 | 193 |  42k|6245 | 1.227826e+04 |      --      |    Inf 
 2241s| 86100 | 16122 |  9723k|  36M|  54 |   - | 525 |1058 | 143 |   0 |   0 | 193 |  42k|6245 | 1.227826e+04 |      --      |    Inf 
 2242s| 86200 | 16123 |  9731k|  36M|  54 |   7 | 525 |1054 | 143 | 525 | 305 | 193 |  42k|6245 | 1.227826e+04 |      --      |    Inf 
 2246s| 86300 | 16143 |  9745k|  36M|  54 |  13 | 525 |1021 | 125 | 525 | 305 | 193 |  42k|6247 | 1.227832e+04 |      --      |    Inf 
 2249s| 86400 | 16150 |  9760k|  36M|  54 |  22 | 525 | 994 | 240 | 525 | 305 | 193 |  42k|6248 | 1.227833e+04 |      --      |    Inf 
 2251s| 86500 | 16158 |  9769k|  36M|  54 |  39 | 525 |1004 | 323 | 525 | 305 | 193 |  42k|6248 | 1.227833e+04 |      --      |    Inf 
 2253s| 86600 | 16176 |  9778k|  36M|  54 |   7 | 525 | 995 | 196 | 525 | 305 | 193 |  42k|6250 | 1.227834e+04 |      --      |    Inf 
 2255s| 86700 | 16185 |  9789k|  36M|  54 |   - | 525 | 996 | 250 | 525 | 305 | 193 |  43k|6252 | 1.227838e+04 |      --      |    Inf 
 2257s| 86800 | 16196 |  9797k|  36M|  54 |  13 | 525 |1014 | 217 | 525 | 305 | 193 |  43k|6252 | 1.227841e+04 |      --      |    Inf 
 2260s| 86900 | 16206 |  9814k|  36M|  54 |   9 | 525 | 998 | 127 | 525 | 305 | 193 |  43k|6252 | 1.227845e+04 |      --      |    Inf 
 2263s| 87000 | 16216 |  9827k|  36M|  54 |  13 | 525 | 998 | 198 | 525 | 305 | 193 |  43k|6252 | 1.227845e+04 |      --      |    Inf 
 2266s| 87100 | 16228 |  9836k|  36M|  54 |  16 | 525 | 990 | 145 | 525 | 305 | 193 |  43k|6252 | 1.227849e+04 |      --      |    Inf 
 2268s| 87200 | 16235 |  9846k|  36M|  54 |  11 | 525 | 973 | 160 | 525 | 305 | 193 |  43k|6252 | 1.227851e+04 |      --      |    Inf 
 2269s| 87300 | 16238 |  9853k|  36M|  54 |   - | 525 | 986 | 166 | 525 | 305 | 193 |  43k|6252 | 1.227852e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2271s| 87400 | 16250 |  9862k|  36M|  54 |  27 | 525 | 969 | 225 | 525 | 305 | 193 |  43k|6252 | 1.227852e+04 |      --      |    Inf 
 2273s| 87500 | 16268 |  9874k|  36M|  54 |   - | 525 | 955 | 232 | 525 | 305 | 193 |  43k|6252 | 1.227858e+04 |      --      |    Inf 
 2276s| 87600 | 16272 |  9884k|  36M|  54 |   - | 525 | 943 | 145 |   0 |   0 | 193 |  43k|6252 | 1.227859e+04 |      --      |    Inf 
 2278s| 87700 | 16277 |  9892k|  36M|  54 |  11 | 525 | 961 | 138 | 525 | 305 | 193 |  43k|6252 | 1.227861e+04 |      --      |    Inf 
 2280s| 87800 | 16287 |  9903k|  36M|  54 |  46 | 525 | 955 | 254 | 525 | 305 | 193 |  43k|6252 | 1.227861e+04 |      --      |    Inf 
 2282s| 87900 | 16305 |  9913k|  36M|  54 |  34 | 525 | 975 | 198 | 525 | 305 | 193 |  43k|6261 | 1.227861e+04 |      --      |    Inf 
 2285s| 88000 | 16313 |  9924k|  36M|  54 |  30 | 525 | 999 | 277 | 525 | 305 | 193 |  43k|6268 | 1.227862e+04 |      --      |    Inf 
 2288s| 88100 | 16321 |  9934k|  36M|  54 |  16 | 525 |1023 | 148 | 525 | 305 | 193 |  43k|6277 | 1.227863e+04 |      --      |    Inf 
 2289s| 88200 | 16330 |  9941k|  36M|  54 |   - | 525 |1043 | 149 | 525 | 305 | 193 |  43k|6277 | 1.227863e+04 |      --      |    Inf 
 2291s| 88300 | 16343 |  9949k|  36M|  54 |  13 | 525 |1051 | 107 | 525 | 305 | 193 |  43k|6277 | 1.227870e+04 |      --      |    Inf 
 2293s| 88400 | 16358 |  9957k|  36M|  54 |  58 | 525 |1079 | 227 | 525 | 305 | 193 |  43k|6288 | 1.227872e+04 |      --      |    Inf 
 2295s| 88500 | 16360 |  9966k|  36M|  54 |  31 | 525 |1085 | 236 | 525 | 305 | 193 |  43k|6288 | 1.227872e+04 |      --      |    Inf 
 2297s| 88600 | 16368 |  9974k|  36M|  54 |  45 | 525 |1075 | 256 | 525 | 305 | 193 |  43k|6299 | 1.227873e+04 |      --      |    Inf 
 2300s| 88700 | 16385 |  9988k|  36M|  54 |   - | 525 |1083 | 111 | 525 | 305 | 193 |  43k|6302 | 1.227876e+04 |      --      |    Inf 
 2302s| 88800 | 16386 |  9995k|  36M|  54 |   7 | 525 |1103 | 124 | 525 | 305 | 193 |  43k|6307 | 1.227877e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2304s| 88900 | 16403 | 10004k|  36M|  54 |   - | 525 |1113 | 130 |   0 |   0 | 193 |  44k|6313 | 1.227877e+04 |      --      |    Inf 
 2307s| 89000 | 16416 | 10015k|  36M|  54 |   - | 525 |1086 | 125 | 525 | 305 | 193 |  44k|6320 | 1.227882e+04 |      --      |    Inf 
 2309s| 89100 | 16422 | 10024k|  36M|  54 |   - | 525 |1085 | 242 | 525 | 305 | 193 |  44k|6325 | 1.227882e+04 |      --      |    Inf 
 2311s| 89200 | 16441 | 10034k|  36M|  54 |   6 | 525 |1089 | 129 | 525 | 305 | 193 |  44k|6333 | 1.227884e+04 |      --      |    Inf 
 2313s| 89300 | 16440 | 10042k|  36M|  54 |  12 | 525 |1099 | 143 | 525 | 305 | 193 |  44k|6337 | 1.227885e+04 |      --      |    Inf 
 2316s| 89400 | 16444 | 10054k|  36M|  54 |  35 | 525 |1093 | 297 | 525 | 305 | 193 |  44k|6341 | 1.227889e+04 |      --      |    Inf 
 2318s| 89500 | 16453 | 10066k|  36M|  54 |  21 | 525 |1089 | 238 | 525 | 305 | 193 |  44k|6344 | 1.227891e+04 |      --      |    Inf 
 2320s| 89600 | 16464 | 10075k|  36M|  54 |  33 | 525 |1117 | 179 | 525 | 305 | 193 |  44k|6344 | 1.227891e+04 |      --      |    Inf 
 2322s| 89700 | 16470 | 10086k|  36M|  54 |  26 | 525 |1138 | 166 | 525 | 305 | 193 |  44k|6344 | 1.227892e+04 |      --      |    Inf 
 2324s| 89800 | 16476 | 10094k|  36M|  54 |  20 | 525 |1213 | 150 | 525 | 305 | 193 |  44k|6347 | 1.227892e+04 |      --      |    Inf 
 2326s| 89900 | 16480 | 10103k|  37M|  54 |   - | 525 |1243 | 222 | 525 | 305 | 193 |  44k|6347 | 1.227896e+04 |      --      |    Inf 
 2328s| 90000 | 16489 | 10118k|  37M|  54 |  22 | 525 |1214 | 486 | 525 | 305 | 193 |  44k|6347 | 1.227896e+04 |      --      |    Inf 
 2330s| 90100 | 16501 | 10127k|  37M|  54 |   - | 525 |1217 |  82 |   0 |   0 | 193 |  44k|6349 | 1.227898e+04 |      --      |    Inf 
 2333s| 90200 | 16520 | 10137k|  37M|  54 |   - | 525 |1189 | 224 |   0 |   0 | 193 |  44k|6349 | 1.227905e+04 |      --      |    Inf 
 2335s| 90300 | 16546 | 10149k|  37M|  54 |   - | 525 |1153 | 252 |   0 |   0 | 193 |  44k|6349 | 1.227908e+04 |      --      |    Inf 
 time | node  | left  |LP iter| mem |mdpt |frac |vars |cons |ccons|cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 2337s| 90400 | 16553 | 10157k|  37M|  54 |  23 | 525 |1139 | 200 | 525 | 305 | 193 |  44k|6350 | 1.227908e+04 |      --      |    Inf 
 2340s| 90500 | 16570 | 10169k|  37M|  54 |   - | 525 |1126 | 230 | 525 | 305 | 193 |  44k|6350 | 1.227910e+04 |      --      |    Inf 
 2342s| 90600 | 16578 | 10177k|  37M|  54 |   - | 525 |1118 | 430 | 525 | 305 | 193 |  44k|6350 | 1.227911e+04 |      --      |    Inf 
 2344s| 90700 | 16606 | 10188k|  37M|  54 |  12 | 525 |1110 | 177 | 525 | 305 | 193 |  44k|6350 | 1.227921e+04 |      --      |    Inf 
 2348s| 90800 | 16613 | 10201k|  37M|  54 |  34 | 525 |1067 | 206 | 525 | 305 | 193 |  45k|6350 | 1.227923e+04 |      --      |    Inf 
